Timestamp,Survey,Job Title,Region,City,Gross Salary,Currency,USD Gross Salary,Hourly Rate,Studio Size,Years of XP,Gender,Queer?,Ethnicity,Disabled,Benefits,Additional Comments,Job Category
11/06/2020 13:34:45,GL,"Artist, 3D",Quebec,Montreal,"49,000.00",CAD,"$38,966",,1000+,2-5,Male,,White (Original Peoples of Eastern Europe ),,"Insurance, gym, free coffee/fruits/snacks etc. /annual bonus/studio social events/etc",,Artist
11/06/2020 13:41:44,GL,"Artist, 3D Junior",Germany,Stuttgart,"25,200.00",EUR,"$27,404",,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),,None,VFX Studio that expanded into Realtime Development,Artist
11/06/2020 16:40:08,GL,"Artist, Concept",Quebec,Montreal,"60,000.00",CAD,"$47,714",30,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"medical, dental, vision - RRSP - flexible hours - vacations - WFH allowed",,Artist
11/06/2020 17:50:43,GL,"Artist, UI",Central US,Austin,"60,000.00",USD,"$60,000",,251-1000,2-5,Female,No,Black (Original Peoples of Africa and the Caribbean),,"Health, Vision, and Dental Insurance and a 401k matching","Starting salary was 53,000",Artist
11/06/2020 22:13:47,GL,"Artist, Technical Associate",U,San Francisco,"70,000.00",USD,"$70,000",,51-250,0-1,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands)",,"401k, health insurance, dental, fitness reimbursement, 3 weeks vacation, sick pay, identity protection, commuter tax break, WFH, sabbatical",,Artist
12/06/2020 0:24:25,GL,"Artist, Concept",Canada,Montreal,"88,000.00",CAD,"$69,980",,1000+,6-10,NB F,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, dental insurance, RRSP matching, WFH, sickdays",,Artist
12/06/2020 0:56:26,GL,"Artist, Concept",Canada,Montreal,"70,000.00",CAD,"$55,666",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),,None,,Artist
12/06/2020 19:12:23,GL,"Artist, Capture","Québec, Canada",Montréal,"40,000.00",CAD,"$31,809",21,251-1000,0-1,Female,Yes,White (Original Peoples of Eastern Europe ),,"Medical insurance, project bonuses, 2 weeks vacation, sicks days, moving days, etc.",I used to be a QA tester for the studio (2 years) before getting an offer for this job.,Artist
12/06/2020 19:27:27,GL,"Artist, Technical",North America,Los Angeles,"84,000.00",USD,"$84,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Full paid health/life/dental/vision coverage, non-matching 401k, unlimited PTO",,Artist
13/06/2020 14:39:58,GL,"Artist, Lighting",Canada Quebec,Montreal,"110,000.00",CAD,"$87,475",,251-1000,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, bonus, RRSP, educational budget",,Artist
13/06/2020 22:16:18,GL,"Artist, 3D","Quebec, Canada",Montreal,"62,500.00",CAD,"$49,702",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),,"100% Health inssurance coverage,5 weeks of vacation days in total/year, RRSP, yearly bonus, flexible hours, possibility of days of remote work, unlimited sick days, free game, rebate on transport pass",,Artist
17/06/2020 04:46:57,GL,"Artist, Environment",West Coast,Seattle,"74,000.00",USD,"$74,000",34.5,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health Care, Vision, Dental at about 100$ per paycheck. 401k matching. 4hrs leave per pay period",,Artist
17/06/2020 18:54:10,GL,"Artist, Lighting Junior",West Coast,Seattle,"56,000.00",USD,"$56,000",27.5,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),,"401k, dental, medical, 9 sick days and 9 holidays days",Can you please also add a section for developers with disabilities? Thank you!,Artist
17/06/2020 19:23:06,GL,"Artist, Concept",Canada,Toronto,"85,000.00",CAD,"$67,595","(If i take freelance, 60/hr-75hr) mostly N/A to me though",251-1000,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"RRSP, medical, dental, vacations, events",,Artist
19/06/2020 17:30:55,GL,"Artist, Technical Junior",Washington State,Seattle,"60,000.00",USD,"$60,000",,51-250,0-1,"Trans, Agender",Yes,White (Original Peoples of Eastern Europe ),,"401K, Medical, Dental, Vision, ""Unlimited"" PTO",I'd love to connect with other trans and Non-binary game devs,Artist
22/06/2020 21:19:39,GL,"Artist, Concept",United States,"Irvine, California","90,000.00",USD,"$90,000",,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"Health Care, 3 weeks vacation, unlimited sick days",,Artist
23/06/2020 14:59:53,GL,"Artist, Technical",UK,London (50km away),"28,000.00",USD,"$28,000",,251-1000,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"2500$ Yearly bonus, Pension investment match, Health/Dental/Vision, 5 week vacation, flexible start/end work hours",Starting pay 25000$,Artist
23/06/2020 18:34:52,GL,Art Intern Microsoft,Washington,Redmond,"52,000.00",USD,"$52,000",25,51-250,0-1,Male,No,Prefer to Not Disclose,,401k 10%match and signing bonus,,Artist
06/07/2020 16:17:02,GL,"Artist, Technical",United Kingdom,Brighton,"32,000.00",GBP,"$41,702",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Dental/Medical, Pension, Flex time, Office food, Monthly Lunch",,Artist
17/07/2020 06:36:05,GL,"Artist, Technical",North America,Montréal,"38,000.00",USD,"$38,000",,251-1000,2-5,Female,No,White (Original Peoples of Eastern Europe ),No,"Retirement plan, amenities, insurance",,Artist
23/07/2020 21:32:53,GL,"Artist, Technical Associate",Washington,Bellevue,"70,000.00",USD,"$70,000",,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"401k with 50% match, health/vision/dental, 3 weeks paid vacation, 14 company holidays, life insurance, employee discounts, snack/drinks in office, team outings",,Artist
05/08/2020 3:49:01,GL,"Artist, Character",West Coast (US),Orange County,"75,000.00",USD,"$75,000",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),No,"401K (4% matching, 100% vested), Health/Dental/Vision/Life insurance premiums 100% covered, flex hours, unlimited PTO, profit-sharing, WFH option, studio pays $100/month towards either student loans or a savings account for your children",Hired as a junior/entry level and starting pay was $55K/yr,Artist
28/08/2020 03:31:07,GL,"Artist, Technical",West Coast,Seattle,"138,000.00",USD,"$138,000",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Full,,Artist
10/09/2020 14:51:18,GL,"Artist, 3D",Norway,Oslo,"32,210.00",USD,"$32,210",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,none,,Artist
15/09/2020 11:15:01,GL,"Artist, UX/UI",Australia,Sydney,"37,000.00",USD,"$37,000",19.5,11-50,2-5,Male,Yes,Prefer to Not Disclose,No,None,,Artist
30/09/2020 13:13:22,GL,"Artist, 3D",India,Mumbai,"28,000.00",INR,$368,,1-10,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,N/A,,Artist
07/10/2020 10:55:11,GL,"Artist, 2D",Europe,,"24,000.00",EUR,"$26,099",,1-10,0-1,Female,No,White (Original Peoples of Eastern Europe ),No,Private health care,We don't do crunches.,Artist
07/10/2020 14:14:45,GL,"Artist, Technical",Netherlands,Amsterdam,"38,800.00",EUR,"$42,193",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Travel Compensation, Free Coffee, 20 days vacation,",,Artist
06/01/2021 1:53:13,GL,"Artist, 3D",West Coast,Seattle,"52,000.00",USD,"$52,000",25,251-1000,2-5,Male,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"PTO, Health, Dental, Life, snacks sometimes but free drinks always",Contractor for game company under larger tech company. YMMV for benefits depending on what agency you go through.,Artist
06/01/2021 16:52:42,GL,"Artist, Environment",Texas,,"98,000.00",USD,"$98,000",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Profit Sharing,,Artist
06/01/2021 17:00:46,GL,"Artist, Character",QC,Montréal,"70,000.00",CAD,"$55,666",,251-1000,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"Healthcare, profit sharing yearly bonus",,Artist
07/01/2021 19:18:06,GL,"Artist, 3D Character",West Coast USA,LA,"68,000.00",USD,"$68,000",32.5,251-1000,2-5,Female,Yes,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",No,"Health, 401k, 3 weeks winter break, PTO, profit sharing, maternal and paternal leave, discounts, WFH options",,Artist
30/01/2021 03:30:22,GL,"Artist, UI",Quebec,Montreal,"60,000.00",CAD,"$47,714",,251-1000,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"10 personal days, 1.5 weeks PTO during xmas, additional PTO throughout the year, RRSP with studio contributions",,Artist
04/02/2021 2:54:01,GL,"Artist, UI",NE USA,Baltimore,"81,000.00",USD,"$81,000",38,51-250,0-1,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,401k / health & dental / free snacks / unlimited pto,,Artist
04/02/2021 2:55:26,GL,"Artist, UI 2D",Northeast,Boston,"72,500.00",USD,"$72,500",34,51-250,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"health stipend, learning benefit stipend, 401k, PTO/parental leave, healthcare / dental",,Artist
26/02/2021 05:54:14,GL,"Artist, 3D Character",Quebec,Montreal,"72,000.00",CAD,"$57,257",,1000+,6-10,Female,No,White (Original Peoples of Eastern Europe ),No,"RRSP contribution, bonuses, health and dental insurance, short & long disability insurance, sick days",,Artist
26/02/2021 06:26:58,GL,"Artist, Environment, Junior",West coast,San Francisco,"82,000.00",USD,"$82,000",39.5,51-250,2-5,Male,No,Black (Original Peoples of Africa and the Caribbean),No,Full benefits,,Artist
26/02/2021 10:38:51,GL,"Artist, 3D",UK,Belfast,"20,400.00",GBP,"$26,585",10.7,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,N/A,Job Expectations frequently include working beyond normal working hours for no additional compensation.,Artist
2/15/2019,GL,"Artist, Digital",Midwest,,"40,000.00",USD,"$40,000",,1-10,2-5,Female,Yes,Black (Original Peoples of Africa and the Caribbean),,"Pension, flextime, work from home, beer and snacks.",,Artist
2/15/2019,GL,"Artist, Digital",West Coast,,"98,000.00",USD,"$98,000",,51-250,6-10,NA,,,,"401k, Health, Flex-Time Off, Annual and shipping bonus",,Artist
2/18/2019,GL,"Artist, 2D/3D",Canada,Boston,"50,000.00",CAD,"$39,762",,1-10,6-10,Female,,White (Original Peoples of Eastern Europe ),,None,,Artist
2/21/19,GL,"Artist, Technical Associate",West Coast,Orange County,"80,000.00",USD,"$80,000",,251-1000,2-5,FTM,Yes,White (Original Peoples of Eastern Europe ),,"401k with company match, health/dental/vision, 3wk pto earned 4hr/pay period (every 2wk)",company's salary is extremely uncompetitive with area,Artist
2/21/2019,GL,"Artist, 3D Environment Freelance",Rocky Mountains,,"110,000.00",USD,"$110,000",100/hour,NA,6-10,Male,,White (Original Peoples of Eastern Europe ),,"Remote/work from home, self-employed",Salary listed is from 2018,Artist
20/03/2021 13:35:41,GL,"Artist, Concept",quebec,montreal,"75,000.00",CAD,"$59,642",,251-1000,6-10,m,No,White (Original Peoples of Eastern Europe ),No,performance bonus,,Artist
09/04/2021 12:57:37,GL,"Artist, Rigging",New Zealand,Auckland,"65,000.00",NZD,"$44,507",31.25,51-250,2-5,female,No,White (Original Peoples of Eastern Europe ),No,None,,Artist
10/04/2021 7:14:11,GL,"Artist, Technical",Canada,Vancouver,"130,000.00",CAD,"$103,380",62..5,51-250,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"Dental, Extended Health, Fitness classes, 20 days vacation (5 carry over), bubble gum under chair, bonus",,Artist
24/04/2021 05:01:09,GL,"Artist, Lighting",Quebec,Montreal,"48,000.00",CAD,"$38,171",,1000+,2-5,Male,No,"White (Original Peoples of Eastern Europe ), Prefer to Not Disclose",No,common,,Artist
24/04/2021 20:09:15,GL,"Artist, 3D, Junior",Bay Area,"Novato, CA","55,680.00",USD,"$55,680",29,251-1000,0-1,Female,No,White (Original Peoples of Eastern Europe ),No,"Stock purchase plan after 6 months, 401k, 10 days sick leave + 10 days covid sick leave, partial medical",Temporary/contract worker,Artist
07/06/2020 15:32:16,GL,Audio Director,Orange County,Irvine,"130,000.00",USD,"$130,000",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance, 401k",,Audio
04/12/2020 8:00:02,GL,"Audio Designer, Technical",USA,Los Angeles,"83,000.00",USD,"$83,000",40,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Unknown,,Audio
2/21/2019,GL,Audio Artist,Canada,,"50,000.00",CAD,"$39,762",,251-1000,2-5,Male,,White (Original Peoples of Eastern Europe ),,,,Audio
2/21/2019,GL,Audio Artist,Midwest,,"50,000.00",USD,"$50,000",,11-50,2-5,Male,,White (Original Peoples of Eastern Europe ),,Health/Dental,"I am the only sound designer, also responsible for ALL sound design and all audio implementation.",Audio
2/21/2019,GL,Audio Programmer,Canada,,"33,600.00",CAD,"$26,720",,1-10,2-5,Non-binary,Yes,White (Original Peoples of Eastern Europe ),,"401k, health/dental (partial), 3 weeks vacation, profit sharing, flex hours",,Audio
08/06/2020 15:54:09,GL,Brand Manager,Canada,Montreal,"74,000.00",CAD,"$58,847",,251-1000,6-10,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, Dental, Annual bonuses",,Brand Manager
09/06/2020 0:27:58,GL,Brand Manager,CA,,"110,000.00",USD,"$110,000",,NA,6-10,Female,No,White (Original Peoples of Eastern Europe ),,All of the big company benefits,,Brand Manager
2/19/2019,GL,Brand Manager,West Coast,California,"120,000.00",USD,"$120,000",,1000+,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401k, health/dental/vision, PTO, 60 days parental leave, profit sharing",,Brand Manager
08/06/2020 2:47:17,GL,Build Engineer,Southeast US,,"70,000.00",USD,"$70,000",,51-250,0-1,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k with minor match, health, dental, vision, profit sharing, remote work, snacks, gym, weekly beer & food, occasional bonus for going above-and-beyond",pls no bully build engineers just want to help make games but are scared of engines,Build & Release Specialist
09/06/2020 3:04:18,GL,Build & Release Specialist,Quebec,Montreal,"530,000.00",CAD,"$421,472",26,1000+,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Yes,,Build & Release Specialist
10/06/2020 1:14:24,GL,Build & Release Specialist,Canada,Montréal,"53,000.00",CAD,"$42,147",26.5,1000+,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,AAA Studio Benefit Package,Please replace line 102 by this. I messed up,Build & Release Specialist
05/03/2019 21:56:22,GL,Community Manager,West Coast,Santa Clara,"77,000.00",USD,"$77,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k w/ match, Health, Dental, Vision, Life, 2 weeks PTO, 2 weeks STO, Bonus Plan",,Community Manager
22/03/2019 19:08:15,GL,Community Developer,NA East,Montreal,"41,000.00",CAD,"$32,604",,11-50,6-10,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health insurance, Dental",,Community Manager
23/05/2019 19:32:39,GL,Community Developer,West Coast,,"40,000.00",USD,"$40,000",,1-10,0-1,Female,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",,"Medical, 401K, unlimited PTO, flex hours",,Community Manager
15/07/2019 17:16:37,GL,Community Team Lead,East coast,,"62,000.00",USD,"$62,000",,51-250,6-10,Female,Yes,White (Original Peoples of Eastern Europe ),,"401K, high deductible health insurance, dental, vision, PTO, sick days, three month parental leave",,Community Manager
19/09/2019 22:21:37,GL,Community Manager/Communications Director,WA,Seattle,"42,000.00",USD,"$42,000",,11-50,2-5,Non-binary,Yes,White (Original Peoples of Eastern Europe ),,None,,Community Manager
23/09/2019 05:06:23,GL,Community Manager,East Coast,,"75,000.00",USD,"$75,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance, 401K, Unlimited PTO",,Community Manager
28/09/2019 00:15:48,GL,"Community Manager, Associate",NA West Coast,El Segundo,"47,000.00",USD,"$47,000",23,51-250,0-1,Female,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"401k, Health/Dental/Vision Insurance, PTO",,Community Manager
10/10/2019 20:42:48,GL,Community Coordinator,South,Austin,"55,500.00",USD,"$55,500",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),,"22 days PTO, Health + Dental, Snacks and Drinks, unlimited sick days, annual bonus, travel",,Community Manager
07/06/2020 20:58:30,GL,Community Manager,USA,Los Angeles,"40,000.00",USD,"$40,000",$19.23,51-250,0-1,Female,No,White (Original Peoples of Eastern Europe ),,"401k match, health, dental, vision, life",,Community Manager
08/06/2020 1:03:35,GL,Community Manager,Canada,,"75,000.00",CAD,"$59,642",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health & Dental, $200 for gym, RRSP matching, (+30-40k in stock and bonus)",,Community Manager
08/06/2020 5:21:50,GL,Community Coordinator,West Coast,Irvine,"53,000.00",USD,"$53,000",$25,251-1000,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Health Insurance, 401k, Dental, Vision, 2 weeks PTO,",,Community Manager
08/06/2020 5:24:55,GL,Community Manager,East Coast,,"76,000.00",USD,"$76,000",,51-250,11-15,Female,No,Prefer to Not Disclose,,"Health, dental",,Community Manager
08/06/2020 17:43:51,GL,"Community Manager, Associate",East Coast,,"51,000.00",USD,"$51,000",,51-250,0-1,Female,Yes,White (Original Peoples of Eastern Europe ),,"401k, PTO, Health Insurance, 401k matching,",,Community Manager
08/06/2020 21:43:16,GL,Community Manager,East Coast,Boston,"41,500.00",USD,"$41,500",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Yearly bonus (varies by year), pretty good health insurance, yearly stipend of $400 to spend on hardware and $100 to spend on games, commuter benefits",,Community Manager
