Timestamp,Survey,What is your monthly salary before tax?,Gross Salary,Currency,Job Title,Title Modifier,Benefits,How many studios have you worked at?,Gender,Are you from Sweden?,Have you ever worked outside of Sweden in the games industry?,Studio Size,Do you currently work in Sweden?,Years of XP,City,What is your employment status?
1/10/2022 11:48:50,SW,"kr42,000.00","kr535,000.00",SEK,Art Levels,Senior,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs, self development budget, self development time",2,Man,Yes,No,over 100,Yes,5,Malmö,Full-time employee / fast anställd
3/1/2020 17:30:49,SW,"kr23,000.00","kr276,000.00",SEK,Audio Engineer,Lead,"flex hours, more than 4 weeks vacation",1,Man,Yes,No,1-25 employees,Yes,2,,
3/1/2020 19:47:33,SW,"kr29,050.00","kr348,600.00",SEK,Audio Engineer,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, weekly breakfast",2,Man,Yes,No,26-100 employees,Yes,8,,
3/1/2020 23:06:09,SW,"kr30,000.00","kr360,000.00",SEK,Audio Engineer,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, education / learning program for devs",2,Man,No,No,26-100 employees,Yes,2,Stockholm,
3/2/2020 14:38:45,SW,"kr25,000.00","kr20,714.00",SEK,Character Art,Junior,"flex hours, friskvård / health compensation",1,Woman,Yes,No,1-25 employees,Yes,2,Stockholm,Full-time employee / fast anställd
3/1/2020 19:13:25,SW,"kr25,000.00","kr25,322.00",SEK,Character Art,Junior,"flex hours, working from home, pets/dogs allowed at office, friskvård / health compensation",2,Woman,Yes,No,over 100,Yes,1.5,,
3/2/2020 15:24:35,SW,"kr25,000.00","kr141,000.00",SEK,Character Art,Junior,"flex hours, more than 4 weeks vacation, friskvård / health compensation",1,Woman,Yes,No,1-25 employees,Yes,2,Stockholm,Full-time employee / fast anställd
9/18/2020 14:00:27,SW,"kr26,000.00","kr320,000.00",SEK,Character Art,Junior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Woman,Yes,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/2/2020 13:10:50,SW,"kr28,500.00","kr34,000.00",SEK,Character Art,Lead,friskvård / health compensation,4,Transvestit,Yes,No,1-25 employees,Yes,7,stockholm,Full-time employee / fast anställd
3/2/2020 19:47:10,SW,"kr31,000.00","kr372,000.00",SEK,Character Art,Lead,"flex hours, pets/dogs allowed at office, friskvård / health compensation",4,Woman,Yes,No,1-25 employees,Yes,4,,Full-time employee / fast anställd
3/31/2020 19:22:31,SW,"kr35,000.00","kr420,000.00",SEK,Character Art,Lead,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Woman,Yes,No,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/2/2020 13:01:49,SW,"kr25,000.00","kr300,000.00",SEK,Character Art,none,"more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",1,Man,Yes,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/1/2020 17:19:39,SW,"kr31,000.00","kr372,000.00",SEK,Character Art,none,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",2,Woman,Yes,No,26-100 employees,Yes,5,,
3/1/2020 21:18:44,SW,"kr28,650.00","kr373,023.00",SEK,Character Art,none,"flex hours, more than 6 weeks vacation, massages provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs",2,Man,Yes,No,over 100,Yes,3,Malmö,
3/9/2020 8:36:53,SW,"kr31,500.00","kr400,000.00",SEK,Character Art,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",3,Enby,Yes,Yes,26-100 employees,Yes,5,Malmö,Full-time employee / fast anställd
3/18/2020 22:55:29,SW,"kr34,000.00","kr403,612.00",SEK,Character Art,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",1,Man,Yes,No,over 100,Yes,8,Stockholm ,Full-time employee / fast anställd
3/2/2020 20:42:35,SW,"kr36,000.00","kr432,000.00",SEK,Character Art,none,"flex hours, friskvård / health compensation",2,Prefer not to say,Yes,No,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/3/2020 7:42:58,SW,"kr42,000.00","kr504,000.00",SEK,Character Art,none,"flex hours, working from home, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided",6,Man,No,Yes,26-100 employees,Yes,12,Stockholm,Full-time employee / fast anställd
3/2/2020 17:59:47,SW,"kr32,000.00","kr402,000.00",SEK,Character Art,Senior,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",3,Woman,Yes,No,over 100,Yes,9,Stockholm,Full-time employee / fast anställd
3/2/2020 15:10:51,SW,"kr36,100.00","kr450,000.00",SEK,Character Art,Senior,"fancy coffee/drinks provided, friskvård / health compensation",4,Man,Yes,Yes,over 100,Yes,15,Stockholm,Full-time employee / fast anställd
12/31/2021 14:07:17,SW,"kr39,500.00","kr474,000.00",SEK,Character Art,Senior,"flex hours, working from home, more than 4 weeks vacation, massages provided, friskvård / health compensation, weekly breakfast",2,Woman,Yes,No,26-100 employees,Yes,7,Stockholm,Full-time employee / fast anställd
3/3/2020 13:36:38,SW,"kr26,500.00","kr349,800.00",SEK,Code AI,Junior,"flex hours, more than 4 weeks vacation, friskvård / health compensation",2,Man,Yes,No,over 100,Yes,1,Umeå,Full-time employee / fast anställd
3/2/2020 11:55:44,SW,"kr43,000.00","kr590,000.00",SEK,Code AI,Lead,"more than 4 weeks vacation, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,10,Stockholm,Full-time employee / fast anställd
3/1/2020 15:43:25,SW,"kr44,500.00","kr591,000.00",SEK,Code AI,none,"more than 4 weeks vacation, friskvård / health compensation",2,Enby,Yes,No,over 100,Yes,8,,
3/1/2020 19:35:57,SW,"kr53,000.00","kr750,000.00",SEK,Code AI,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,7,,
3/2/2020 7:56:03,SW,"kr32,000.00","kr384,000.00",SEK,Code Backend,Director of,"flex hours, more than 4 weeks vacation, friskvård / health compensation",2,Man,Yes,No,1-25 employees,Yes,5,Skövde,
3/2/2020 12:16:59,SW,"kr29,000.00","kr324,161.00",SEK,Code Backend,Junior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",1,Woman,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/1/2020 15:36:30,SW,"kr30,000.00","kr360,000.00",SEK,Code Backend,Junior,"flex hours, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,1,,
4/1/2020 22:12:23,SW,"kr45,000.00","kr585,000.00",SEK,Code Backend,Lead,"flex hours, more than 4 weeks vacation, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/3/2020 10:18:28,SW,"kr40,000.00","kr40,000.00",SEK,Code Backend,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",1,Woman,No,No,1-25 employees,Yes,1,Stockholm,Full-time employee / fast anställd
3/22/2020 13:08:16,SW,"kr32,000.00","kr384,000.00",SEK,Code Backend,none,"more than 4 weeks vacation, fancy coffee/drinks provided",2,Man,Yes,Yes,1-25 employees,Yes,4.5,Stockholm,Full-time employee / fast anställd
3/2/2020 9:32:58,SW,"kr33,000.00","kr396,000.00",SEK,Code Backend,none,"working from home, stock programs for employees, pets/dogs allowed at office",1,Man,Yes,No,1-25 employees,Yes,4,Visby,
3/3/2020 10:55:16,SW,"kr45,000.00","kr540,000.00",SEK,Code Backend,none,"more than 4 weeks vacation, friskvård / health compensation, weekly breakfast, education / learning program for devs",1,Man,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/1/2020 16:29:25,SW,"kr48,000.00","kr576,000.00",SEK,Code Backend,none,"working from home, more than 4 weeks vacation, stock programs for employees, pets/dogs allowed at office, friskvård / health compensation",1,Man,Yes,No,1-25 employees,Yes,5,,
8/4/2020 11:26:40,SW,"kr45,500.00","kr596,000.00",SEK,Code Backend,none,"more than 4 weeks vacation, stock programs for employees",1,Man,No,No,over 100,Yes,1.5,Stockholm,Full-time employee / fast anställd
3/3/2020 13:32:14,SW,"kr52,000.00","kr674,000.00",SEK,Code Backend,none,"working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs, daily breakfast, weekly fika",2,Woman,No,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 7:16:29,SW,"kr35,000.00","kr40,000.00",SEK,Code Backend,Senior,"flex hours, working from home",2,Man,Yes,No,26-100 employees,Yes,25,Malmö,
3/4/2020 7:39:28,SW,"kr48,000.00","kr48,000.00",SEK,Code Backend,Senior,"more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",2,Man,No,Yes,over 100,Yes,7,Malmö,Full-time employee / fast anställd
3/18/2020 14:27:40,SW,"kr35,000.00","kr420,000.00",SEK,Code Backend,Senior,,1,Man,Yes,No,1-25 employees,Yes,3,,Full-time employee / fast anställd
3/1/2020 23:30:01,SW,"kr44,000.00","kr528,000.00",SEK,Code Backend,Senior,,3,Man,No,No,26-100 employees,Yes,6,Stockholm ,
3/3/2020 9:09:07,SW,"kr43,134.00","kr605,405.00",SEK,Code Backend,Senior,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",1,Man,No,No,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/4/2020 18:23:17,SW,"kr46,500.00","kr645,000.00",SEK,Code Backend,Senior,"more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided",1,Man,No,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/4/2020 0:06:15,SW,"kr46,000.00","kr692,590.00",SEK,Code Backend,Senior,"more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, education / learning program for devs",1,Man,No,No,26-100 employees,Yes,3,Stockholm,Full-time employee / fast anställd
3/1/2020 18:04:33,SW,"kr59,000.00","kr708,000.00",SEK,Code Backend,Senior,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, weekly breakfast",4,Man,Yes,Yes,over 100,Yes,12,,
3/2/2020 8:44:58,SW,"kr53,000.00","kr750,000.00",SEK,Code Backend,Senior,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",2,Man,Yes,No,over 100,Yes,9,stockholm,
3/1/2020 23:23:01,SW,"kr57,000.00","kr930,000.00",SEK,Code Backend,Senior,"flex hours, working from home, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",3,Man,Yes,No,26-100 employees,Yes,6,Stockholm,
3/1/2020 15:18:25,SW,"kr64,300.00","kr955,135.00",SEK,Code Backend,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,10,,
3/2/2020 16:54:56,SW,"kr26,000.00","kr312,000.00",SEK,Code Builds,none,"flex hours, fancy coffee/drinks provided, friskvård / health compensation",6,Man,No,Yes,1-25 employees,Yes,10,Skövde,Full-time employee / fast anställd
3/19/2020 14:24:55,SW,"kr35,700.00","kr404,433.00",SEK,Code Builds,none,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation",3,Man,Yes,Yes,26-100 employees,Yes,8,Stockholm,Full-time employee / fast anställd
3/6/2020 13:23:49,SW,"kr34,000.00","kr440,000.00",SEK,Code Engine,Associate,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",2,Man,No,Yes,over 100,Yes,3.5,Malmö,Full-time employee / fast anställd
3/1/2020 20:42:43,SW,"kr217,200.00","kr12,100,000.00",SEK,Code Engine,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, free soda",3,Man,Yes,Yes,1-25 employees,Yes,30,,
3/2/2020 13:55:49,SW,"kr31,000.00","kr372,000.00",SEK,Code Engine,Junior,"flex hours, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,2,Malmö,Full-time employee / fast anställd
3/3/2020 22:29:07,SW,"kr31,500.00","kr378,000.00",SEK,Code Engine,Junior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda",1,Man,Yes,Yes,over 100,No,0.5,,Full-time employee / fast anställd
3/2/2020 23:20:07,SW,"kr51,000.00","kr670,000.00",SEK,Code Engine,Lead,"massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,12,Stockholm,Full-time employee / fast anställd
3/1/2020 21:12:58,SW,"kr47,000.00","kr675,000.00",SEK,Code Engine,Lead,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation",4,Man,Yes,No,over 100,Yes,18,Stockholm ,
3/8/2020 18:33:38,SW,"kr59,800.00","kr717,600.00",SEK,Code Engine,Lead,"stock programs for employees, friskvård / health compensation, weekly breakfast",6,Man,No,Yes,over 100,Yes,17,,Full-time employee / fast anställd
3/1/2020 14:20:01,SW,"kr150,000.00","kr1,800,000.00",SEK,Code Engine,Lead,"working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Man,Yes,No,,,,,
4/14/2020 12:14:41,SW,"kr31,000.00","kr372,000.00",SEK,Code Engine,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, free soda, weekly breakfast",1,Man,Yes,No,26-100 employees,Yes,0.7,Malmö,Contractor / projekt anställd
3/1/2020 16:12:01,SW,"kr33,000.00","kr396,000.00",SEK,Code Engine,none,"flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",2,Man,Yes,No,26-100 employees,Yes,1,,
3/18/2020 15:05:14,SW,"kr35,000.00","kr420,000.00",SEK,Code Engine,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation, weekly breakfast",2,Man,Yes,No,26-100 employees,Yes,3,Stockholm,Full-time employee / fast anställd
3/1/2020 18:12:39,SW,"kr38,500.00","kr519,750.00",SEK,Code Engine,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, Occasional conference attendance, yearly parties, game access",1,Man,Yes,No,over 100,Yes,3.5,,
3/2/2020 19:30:48,SW,"kr44,000.00","kr528,000.00",SEK,Code Engine,none,weekly breakfast,2,Man,No,No,1-25 employees,Yes,7,Stockholm,Full-time employee / fast anställd
3/1/2020 15:35:59,SW,"kr46,000.00","kr552,000.00",SEK,Code Engine,none,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Man,Yes,No,over 100,Yes,6,,
